Id,Код,Возраст,Среднемесячный расход,Средняя продолжительность разговоров,Звонков днем за месяц,Звонков вечером за месяц,Звонков ночью за месяц,Звонки в другие города,Звонки в другие страны,Доля звонков на стационарные телефоны,Количество SMS за месяц
3446,3522,56,744.33,5.7,80,92,2,31,3,6,4
3447,3523,59,627.76,7.3,68,39,0,0,0,6,3
3448,3524,36,3941.5,12.4,350,142,14,74,0,22,8
3449,3525,37,224.73,2.8,46,60,2,39,0,1,53
3450,3526,44,122.97,1.1,89,50,1,10,2,12,53
3451,3527,39,700.24,8.1,38,69,1,3,0,8,29
3452,3528,31,1482.0,15.2,65,80,35,9,0,12,147
3453,3529,70,53.04,1.7,17,9,0,0,0,11,1
3454,3530,25,683.55,6.3,56,75,2,0,1,9,2
3455,3531,19,97.46,2.0,33,42,3,0,0,12,28
3456,3532,43,432.18,2.8,52,146,3,0,0,20,10
3457,3533,32,1346.88,9.2,96,132,32,7,0,14,56
3458,3534,56,672.84,7.2,50,63,1,36,0,21,5
3459,3535,53,702.8,5.9,53,113,0,0,3,21,5
3460,3536,55,654.9,6.9,46,84,0,0,0,5,4
3461,3537,58,463.86,2.9,89,100,5,11,0,6,3
3462,3538,64,19.44,1.8,7,2,0,0,0,1,1
3463,3539,54,476.48,4.4,57,90,0,33,0,19,3
3464,3540,19,44.81,2.1,27,5,3,0,0,0,39
3465,3541,33,18.02,1.1,9,11,0,0,0,0,0
3466,3542,46,1077.58,8.6,87,55,4,0,0,2,2
3467,3543,44,758.03,6.8,71,75,0,35,1,12,43
3468,3544,69,10.56,1.1,3,5,0,0,0,11,1
3469,3545,46,179.7,1.3,100,76,0,0,0,6,0
3470,3546,68,33.12,2.3,3,9,0,0,0,11,3
3471,3547,53,208.74,2.9,50,42,0,0,1,0,0
3472,3548,37,4292.75,11.0,445,97,31,27,6,10,7
3473,3549,46,237.54,3.3,36,61,2,4,1,7,3
3474,3550,67,38.88,2.7,11,1,0,0,0,8,3
3475,3551,68,22.44,1.7,8,3,0,0,0,4,0
3476,3552,37,182.76,1.9,31,107,0,9,2,16,21
3477,3553,57,1089.97,7.1,113,82,0,3,1,8,3
3478,3554,41,189.19,2.7,31,67,0,12,0,19,63
3479,3555,55,156.8,1.6,65,48,2,0,0,14,4
3480,3556,26,245.0,2.0,46,110,0,26,0,10,23
3481,3557,42,64.46,1.1,40,33,4,30,0,26,17
3482,3558,27,191.1,2.0,68,51,6,0,0,5,30
3483,3559,21,242.7,3.0,56,66,10,2,0,4,46
3484,3560,47,222.7,2.3,65,61,0,0,1,4,4
3485,3561,32,1247.22,8.2,103,118,65,11,0,3,104
3486,3562,44,1458.24,9.6,57,136,2,17,0,13,37
3487,3563,20,6.85,0.1,37,61,19,0,1,3,16
3488,3564,20,236.96,3.0,47,75,4,2,0,6,48
3489,3565,28,3448.55,11.8,352,55,21,50,5,29,9
3491,3567,36,296.46,2.6,69,82,0,0,0,1,25
3492,3568,52,320.04,1.8,84,136,0,1,1,16,4
3493,3569,55,515.2,4.0,78,74,0,4,0,12,4
3494,3570,60,120.39,1.8,31,61,0,25,0,15,4
3495,3571,43,521.7,7.8,67,10,2,3,0,9,13
3496,3572,44,641.84,4.4,62,142,0,0,0,13,61
3497,3573,33,324.62,2.6,82,79,2,17,0,5,21
3498,3574,41,13.76,1.4,6,6,0,0,0,0,0
3500,3576,60,245.69,3.8,45,37,3,17,0,12,0
3501,3577,27,279.72,3.7,41,50,0,0,0,1,2
3502,3578,33,278.69,2.5,65,84,0,20,2,11,15
3503,3579,59,191.1,3.0,36,46,8,5,0,15,1
3504,3580,59,676.11,5.8,77,75,0,0,0,13,3
3505,3581,51,920.91,7.9,80,70,2,0,0,17,4
3506,3582,58,248.81,1.8,55,139,0,0,0,4,4
3507,3583,25,551.76,4.4,89,108,24,41,0,8,40
3508,3584,20,436.45,5.8,36,65,13,2,0,4,45
3509,3585,43,285.38,3.2,67,46,0,2,0,5,63
3510,3586,56,111.98,1.2,69,47,5,3,0,14,1
3511,3587,47,144.5,1.3,50,100,7,0,0,18,4
3512,3588,30,593.17,4.8,70,96,0,0,1,13,4
3513,3589,48,381.69,2.8,38,160,0,31,0,12,4
3514,3590,34,728.09,9.0,45,62,2,0,1,3,22
3515,3591,24,37.46,0.4,37,110,0,0,0,3,33
3516,3592,39,129.78,1.8,68,7,0,41,0,19,68
3518,3594,48,9.17,1.4,2,5,2,0,0,0,0
3519,3595,40,608.91,7.9,50,50,0,38,2,8,33
3520,3596,21,5.73,0.3,25,5,0,0,0,0,41
3521,3597,39,8.91,0.9,7,4,0,0,0,0,0
3522,3598,58,404.18,4.5,49,72,0,0,0,12,2
3523,3599,56,127.53,1.1,52,109,0,4,0,25,5
3524,3600,41,327.74,3.5,60,62,0,42,0,24,10
3525,3601,44,895.94,9.7,57,65,0,2,0,29,28
3526,3602,43,375.0,2.9,109,50,0,0,0,0,12
3527,3603,30,722.4,4.0,112,100,0,25,0,20,6
3529,3605,66,74.88,2.4,14,12,0,0,0,4,1
3530,3606,45,278.24,2.8,64,66,0,0,0,8,0
3531,3607,46,37.67,2.3,9,11,0,0,0,0,0
3532,3608,43,1018.56,6.5,65,155,0,10,0,28,18
3533,3609,36,333.06,2.6,63,94,0,20,0,23,14
3534,3610,48,267.75,1.5,68,159,0,6,0,1,1
3535,3611,35,1210.75,8.3,92,98,2,0,0,11,36
3536,3612,59,636.39,5.3,67,92,5,31,1,20,1
3537,3613,54,694.4,6.2,53,85,0,0,0,8,4
3538,3614,36,423.92,5.5,57,41,0,22,2,6,24
3539,3615,56,736.69,9.0,44,66,1,0,0,7,2
3540,3616,46,357.21,2.7,64,99,0,28,0,13,4
3541,3617,51,380.48,3.3,65,88,4,3,0,16,1
3542,3618,20,9.94,0.1,24,111,14,0,0,1,26
3543,3619,38,262.01,3.8,60,12,3,0,0,7,25
3544,3620,53,128.59,1.1,65,76,0,5,0,8,2
3545,3621,40,13.5,1.5,5,5,0,0,0,0,0
3546,3622,40,385.7,3.5,97,37,0,27,0,7,48
3547,3623,59,299.64,2.8,76,61,0,3,0,15,4
3548,3624,33,308.94,2.5,45,131,0,33,1,28,3
3549,3625,27,97.21,1.4,37,57,0,4,2,28,18
3550,3626,48,14.04,1.2,5,8,0,0,0,0,0
3551,3627,27,267.54,2.0,105,60,4,33,3,29,20
3552,3628,26,265.18,2.3,57,99,4,34,0,10,56
3553,3629,51,8.35,1.7,3,3,0,0,0,0,0
3554,3630,44,267.54,4.0,33,57,2,0,0,14,33
3555,3631,23,98.28,1.2,36,77,8,0,0,4,31
3556,3632,38,1148.03,8.9,82,85,3,29,1,8,34
3557,3633,59,369.6,3.2,55,87,0,31,0,7,3
3558,3634,50,963.14,8.0,65,97,0,0,0,27,2
3559,3635,21,155.17,2.9,29,52,6,0,0,4,73
3560,3636,20,221.37,2.5,57,67,5,0,0,11,27
3561,3637,35,766.5,6.3,58,109,0,17,2,11,29
3562,3638,50,74.55,1.5,43,10,2,0,0,3,0
3563,3639,53,235.69,3.7,48,23,2,0,2,10,1
3564,3640,34,729.21,9.5,51,47,3,10,0,21,1
3565,3641,27,955.88,8.2,98,100,31,7,0,11,21
3566,3642,46,305.55,4.5,45,33,0,24,0,2,1
3567,3643,39,1387.39,6.6,224,102,8,26,0,14,7
3568,3644,43,403.6,6.4,43,38,0,26,0,22,14
3569,3645,52,461.06,4.4,57,83,3,15,0,2,5
3570,3646,20,313.91,4.4,35,74,6,3,0,5,50
3571,3647,52,709.84,5.7,67,99,5,39,0,16,4
3572,3648,41,259.67,3.1,33,83,3,0,1,21,35
3573,3649,55,247.62,2.5,50,69,3,30,0,20,5
3574,3650,24,222.6,4.0,12,64,7,0,1,6,91
3575,3651,54,753.06,9.2,62,39,3,30,0,0,5
3576,3652,65,20.4,1.0,8,9,0,0,0,11,1
3577,3653,34,1291.33,5.6,228,121,26,60,6,33,10
3578,3654,60,397.49,3.0,71,108,0,1,0,9,4
3579,3655,40,9.01,1.1,6,4,0,0,0,0,0
3580,3656,43,2052.05,11.0,180,73,27,29,0,22,13
3581,3657,24,85.93,1.9,21,47,6,0,0,0,61
3582,3658,37,1083.6,9.0,76,65,0,0,0,10,23
3583,3659,36,6.55,1.0,3,5,0,0,0,0,0
3584,3660,45,633.5,4.5,48,152,2,3,0,22,3
3585,3661,45,798.35,8.3,61,65,0,6,0,13,5
3586,3662,51,748.35,8.9,51,60,0,0,0,4,1
3587,3663,45,245.85,3.1,55,46,3,23,1,15,0
3588,3664,43,333.5,3.7,30,98,3,2,0,27,23
3589,3665,49,316.57,2.7,73,63,3,0,1,2,5
3590,3666,37,623.0,8.9,29,59,0,25,2,14,31
3591,3667,51,354.43,5.2,43,46,0,0,0,12,4
3592,3668,34,428.06,6.4,34,57,0,40,1,24,22
3593,3669,35,2597.4,14.8,116,143,67,49,1,14,65
3594,3670,58,518.14,8.3,43,36,2,1,3,23,5
3595,3671,44,519.03,9.7,36,33,0,7,0,30,39
3596,3672,42,126.35,1.9,44,29,8,37,0,12,17
3597,3673,59,380.67,2.4,65,156,2,10,0,10,4
3598,3674,47,486.64,4.4,37,106,0,41,1,16,2
3599,3676,39,277.1,2.9,50,79,0,7,0,17,22
3601,3678,37,135.39,1.3,54,85,5,39,0,2,48
3602,3679,55,423.03,2.9,56,150,0,35,0,26,4
3603,3680,37,1128.13,7.7,54,154,0,3,0,26,25
3604,3681,21,540.96,4.8,42,119,0,0,0,2,31
3605,3682,56,27.36,1.9,8,4,0,0,0,2,2
3606,3683,49,605.09,4.6,67,111,3,21,0,9,2
3607,3684,21,139.12,2.1,41,63,0,0,0,4,70
3608,3685,30,124.74,1.1,51,90,0,2,0,12,23
3609,3686,49,597.54,7.3,59,45,1,0,1,17,5
3610,3688,26,925.21,6.9,50,139,1,6,0,11,9
3611,3689,40,395.45,6.4,53,22,0,4,0,28,47
3612,3690,56,369.97,4.4,53,57,0,0,2,8,4
3613,3691,32,124.85,2.0,34,50,0,36,0,9,14
3614,3692,26,317.74,4.3,31,72,0,0,0,22,23
3615,3693,59,371.5,2.7,53,141,2,0,1,12,1
3616,3694,32,4540.34,13.8,398,105,27,30,0,14,0
3617,3695,34,419.15,4.7,45,76,0,0,0,7,61
3618,3696,39,6.93,1.1,2,5,0,0,0,0,0
3619,3697,60,214.76,5.2,40,3,0,31,0,22,2
3620,3698,43,314.16,3.3,36,86,0,6,0,23,6
3621,3699,39,251.16,3.9,58,10,2,0,0,20,6
3622,3700,49,12.16,0.9,4,12,1,0,0,0,0
3623,3701,43,184.8,3.0,47,20,4,28,0,11,7
3624,3702,69,33.12,2.3,5,7,0,0,0,12,1
3625,3703,21,401.76,5.3,56,61,4,0,0,2,27
3627,3706,41,12.78,1.2,10,3,0,0,0,0,0
3629,3708,23,33.44,0.5,35,59,22,3,0,4,80
3630,3709,60,159.19,1.7,73,44,0,13,0,6,4
3631,3710,55,272.44,2.8,43,78,0,0,2,21,1
3632,3711,51,200.4,2.2,41,84,2,31,0,5,1
3633,3712,41,20.23,1.9,7,6,0,0,0,0,0
3634,3713,34,273.0,2.4,48,95,1,5,0,1,11
3635,3714,29,2380.32,14.4,117,131,55,3,0,0,37
3636,3715,55,252.0,2.3,79,58,6,0,1,2,5
3637,3716,62,92.16,3.2,22,2,0,0,0,5,0
3638,3717,55,285.41,2.9,51,81,3,0,0,23,5
3639,3718,45,687.96,9.6,43,49,5,5,1,23,4
3640,3719,38,359.52,2.4,61,128,0,0,0,19,9
3641,3720,45,182.4,2.3,55,46,1,2,0,4,2
3642,3721,30,893.52,8.3,71,68,2,44,0,1,59
3643,3722,53,264.6,2.4,61,71,1,0,2,20,4
3644,3723,42,333.76,3.2,62,61,0,27,0,21,16
3645,3724,30,600.55,3.4,135,154,69,9,0,11,136
3646,3725,52,321.62,2.7,80,75,0,30,0,25,1
3647,3726,42,632.41,6.8,69,49,0,0,1,10,9
3648,3728,53,14.4,1.6,6,4,0,0,0,0,0
3649,3729,54,410.74,5.2,45,60,0,0,2,11,2
3650,3730,46,458.64,2.4,101,131,0,7,0,12,2
3651,3731,21,101.28,3.0,32,10,22,0,0,3,27
3652,3732,58,441.5,2.9,56,159,2,0,0,1,5
3653,3733,36,1197.38,8.6,112,116,54,4,0,8,111
3654,3734,47,12.96,1.2,6,6,0,0,0,0,0
3655,3735,49,227.82,2.3,66,61,3,0,0,18,1
3656,3736,26,155.75,2.5,51,17,0,31,0,16,5
3657,3737,48,174.9,1.9,65,39,3,0,0,2,3
3658,3738,51,376.08,3.6,111,8,0,0,0,15,5
3659,3739,45,380.1,3.0,30,138,2,0,3,0,4
3660,3740,21,220.72,3.0,43,70,5,4,0,6,43
3661,3741,60,292.51,2.8,44,101,2,7,1,26,5
3662,3742,33,310.54,3.9,36,74,2,0,1,17,7
3663,3743,52,331.75,3.1,33,121,2,0,0,2,5
3664,3744,26,574.57,5.5,56,85,0,5,0,10,18
3665,3745,56,424.24,3.0,55,142,4,0,0,8,4
3666,3746,24,2325.14,17.0,110,125,31,4,0,12,30
3667,3747,19,22.4,0.8,23,12,10,0,0,3,35
3668,3748,39,16.2,1.8,4,6,0,0,0,0,0
3669,3749,47,261.62,3.7,46,46,0,0,0,17,4
3670,3750,38,217.85,1.5,50,157,0,12,0,19,46
3671,3751,31,3479.91,14.6,247,86,15,8,0,28,0
3672,3752,59,261.87,2.9,58,46,2,1,0,3,0
3673,3753,21,36.69,0.6,31,63,4,0,0,3,63
3674,3754,46,22.23,1.9,2,11,0,0,0,0,0
3675,3755,53,468.39,5.7,69,32,0,0,1,11,4
3676,3756,51,88.67,1.2,49,47,0,3,0,13,4
3677,3757,41,19.0,1.6,12,2,1,0,0,0,0
3678,3758,29,1392.3,10.0,100,133,44,7,2,9,29
3679,3759,46,373.06,3.3,33,115,1,1,0,26,5
3680,3760,54,301.43,2.6,53,106,4,0,1,19,5
3681,3761,53,626.81,6.0,48,97,0,0,3,16,4
3682,3762,28,200.91,1.9,46,101,0,0,2,19,24
3683,3763,23,127.4,1.6,47,74,8,0,0,0,28
3684,3764,66,31.68,2.2,5,7,0,0,0,3,3
3685,3765,44,275.62,2.1,69,90,1,0,0,27,18
3686,3766,20,192.01,2.6,31,71,7,0,0,3,79
3687,3767,36,5.73,1.4,2,3,0,0,0,0,0
3688,3768,44,630.63,6.6,42,88,6,0,0,23,17
3689,3769,48,121.92,1.1,65,83,0,29,0,6,5
3690,3770,24,173.07,2.2,40,80,7,0,0,1,15
3691,3771,58,105.0,1.2,33,79,0,4,0,26,3
3692,3772,58,502.25,5.0,48,75,1,7,0,25,4
3693,3773,28,489.5,4.7,80,48,5,0,0,12,30
3694,3774,59,113.68,1.6,33,55,1,0,0,7,0
3695,3775,26,228.43,2.2,68,67,0,42,1,2,36
3696,3776,41,14.41,1.1,5,11,0,0,0,0,0
3697,3777,42,9.75,1.7,4,3,0,0,0,0,0
3698,3778,42,464.05,4.7,53,81,0,5,0,23,40
3699,3779,45,496.51,4.1,68,77,0,0,0,6,3
3700,3780,52,114.24,1.6,40,45,0,38,0,10,3
3701,3781,34,698.92,5.2,37,159,0,0,0,3,26
3702,3782,38,140.46,1.5,42,88,0,36,0,20,14
3703,3783,49,531.86,5.8,31,88,0,3,0,15,4
3704,3784,42,2759.4,9.0,362,68,16,29,0,23,9
3705,3785,32,136.89,1.4,38,100,1,5,0,22,35
3706,3786,53,7.2,1.0,4,4,0,0,0,0,0
3707,3787,56,850.39,8.9,37,96,4,0,0,28,4
3709,3789,33,2249.25,6.0,470,109,19,30,11,28,12
3710,3790,33,235.05,3.0,46,57,2,0,0,26,22
3711,3791,25,770.64,4.6,94,130,2,36,0,8,24
3712,3792,47,849.12,8.6,68,59,0,7,0,28,2
3714,3794,42,366.34,2.7,56,132,4,28,0,25,44
3715,3795,31,427.62,4.9,67,42,0,33,0,1,52
3717,3797,48,554.83,6.5,55,57,0,0,0,4,5
3718,3798,28,324.11,2.4,58,130,0,0,0,11,41
3719,3799,30,453.6,4.5,47,74,8,26,0,15,21
3721,3801,58,300.3,2.0,61,127,3,2,0,14,0
3722,3802,57,477.56,5.1,58,64,2,3,0,18,5
3723,3803,64,20.28,1.3,4,9,0,0,0,11,3
3724,3804,40,314.16,3.3,57,56,0,0,0,14,24
3725,3805,20,87.15,1.5,12,67,8,3,0,0,38
3726,3806,41,2690.69,13.2,234,86,0,34,0,48,11
3727,3807,54,20.97,1.6,8,8,0,0,0,0,0
3728,3808,50,173.65,2.9,31,49,2,3,0,14,3
3729,3809,52,7.37,1.0,6,3,0,0,0,0,0
3730,3810,36,119.12,1.7,55,32,0,13,0,23,38
3731,3811,50,980.98,9.1,40,97,0,0,0,4,4
3732,3812,68,46.92,2.3,4,13,0,0,0,4,3
3733,3813,56,116.19,1.2,100,11,0,1,0,1,5
3734,3815,55,956.34,6.9,71,98,0,1,0,12,4
3735,3816,48,159.86,2.1,65,27,1,0,1,5,2
3736,3817,47,22.68,1.8,6,8,0,0,0,0,0
3737,3819,51,135.9,1.7,56,44,5,4,0,20,5
3738,3820,42,556.48,5.2,60,83,0,0,0,15,52
3739,3821,37,337.86,3.9,33,88,2,0,1,9,56
3741,3823,70,16.8,1.0,5,9,0,0,0,0,2
3742,3824,63,10.92,1.3,4,3,0,0,0,4,3
3743,3825,47,3543.54,13.2,274,92,35,27,0,21,9
3744,3826,40,191.86,2.4,49,55,3,0,0,0,35
3745,3827,57,89.43,1.2,47,49,4,2,0,1,2
3746,3828,52,609.84,7.2,31,78,0,0,1,14,5
3747,3829,66,30.0,1.0,20,5,0,0,0,8,3
3748,3830,55,476.09,3.7,72,100,0,0,3,10,3
3749,3831,40,392.97,3.1,70,101,0,0,0,11,22
3750,3832,56,552.47,5.9,59,64,0,28,0,30,3
3751,3833,21,205.43,2.5,16,113,0,0,0,4,39
3752,3834,57,329.97,3.7,53,64,4,0,0,3,0
3753,3835,53,787.78,6.8,45,100,3,25,0,1,1
3754,3836,30,145.14,2.1,46,42,3,30,0,30,32
3755,3837,50,260.28,1.8,65,135,2,14,0,14,2
3756,3838,54,1328.14,9.1,114,48,1,2,0,1,2
3757,3839,42,734.08,6.7,58,91,0,6,0,28,33
3758,3840,39,336.98,2.9,64,76,0,0,0,22,57
3759,3841,45,408.1,4.4,32,86,3,0,1,0,2
3760,3842,40,18.84,1.0,10,12,2,0,0,0,0
3761,3843,34,244.67,2.3,63,75,6,5,0,0,33
3762,3844,19,442.33,5.6,40,68,32,0,0,0,24
3763,3845,26,154.56,1.6,67,44,0,0,0,15,25
3764,3846,26,792.81,9.8,63,35,6,0,0,1,6
3765,3847,20,127.46,2.9,29,35,10,0,0,5,40
3766,3848,32,240.79,3.0,37,74,0,15,0,8,38
3767,3849,21,66.15,1.4,32,32,7,2,0,4,21
3768,3850,53,606.42,4.0,111,82,0,1,1,8,5
3769,3851,34,313.85,2.6,64,96,7,0,2,10,9
3770,3852,41,7.56,1.2,4,3,0,0,0,0,0
3771,3853,59,517.12,4.1,84,79,0,3,0,24,4
3772,3854,50,316.82,3.1,62,57,4,0,0,21,5
3773,3855,63,15.84,1.2,8,3,0,0,0,2,1
3775,3857,70,17.28,1.6,7,2,0,0,0,12,0
3776,3858,23,14.78,0.2,46,66,8,0,0,6,31
3777,3859,33,794.98,6.4,75,132,41,24,0,2,74
3778,3860,46,784.27,7.6,52,89,0,1,0,9,5
3779,3861,38,294.29,3.0,56,75,0,7,0,16,12
3780,3862,20,90.44,1.9,47,7,28,0,0,3,35
3781,3863,38,495.04,5.2,43,74,2,22,0,18,60
3782,3864,45,546.21,3.4,58,147,3,3,0,15,5
3783,3865,20,30.58,3.2,10,3,4,0,0,0,38
3784,3866,50,297.73,4.1,50,44,0,1,1,7,2
3785,3867,26,346.92,2.8,50,106,0,0,0,12,5
3786,3869,50,161.29,2.4,40,48,3,5,0,30,0
3787,3870,49,486.64,4.4,67,64,0,0,0,8,4
3788,3871,52,476.14,3.8,40,122,0,2,0,28,5
3789,3872,58,357.0,3.4,41,92,0,45,1,12,4
3790,3873,56,554.03,4.9,57,97,1,0,0,20,4
3791,3874,51,13.1,1.0,10,6,0,0,0,0,0
3792,3875,56,301.91,3.8,50,42,3,2,0,1,3
3793,3876,20,426.3,3.5,57,116,2,0,0,3,58
3794,3877,41,334.81,3.6,33,99,0,0,0,1,11
3795,3878,21,28.35,1.0,31,3,21,0,0,0,22
3796,3879,27,2466.46,8.0,409,75,0,5,9,11,11
3797,3880,56,270.09,4.0,44,44,0,23,0,12,5
3798,3881,44,332.9,3.9,51,62,0,45,0,5,41
3799,3882,49,20.72,2.3,3,8,0,0,0,0,0
3800,3883,52,154.79,2.7,54,14,0,3,2,19,0
3801,3884,60,499.41,8.0,50,28,0,6,0,7,4
3802,3885,30,4650.52,13.6,375,102,23,33,5,50,0
3803,3886,48,15.32,1.1,10,7,0,0,0,0,0
3804,3887,50,13.51,1.1,5,10,0,0,0,0,0
3805,3888,60,406.66,4.8,43,73,0,0,0,24,3
3806,3889,31,71.61,1.1,43,33,0,3,0,6,31
3807,3890,53,64.21,1.2,33,35,4,4,0,9,4
3808,3891,44,112.37,1.4,67,32,0,0,0,3,51
3809,3892,52,17.2,3.0,3,4,0,0,0,0,0
3810,3893,44,328.18,4.6,45,49,0,9,0,10,2
3811,3894,60,325.83,3.1,46,100,0,3,0,3,2
3812,3895,19,215.25,2.5,36,79,16,2,0,11,50
3813,3896,34,189.95,1.4,49,142,4,9,1,20,69
3814,3897,29,852.05,6.4,47,143,0,31,0,7,43
3815,3898,45,336.02,2.5,48,143,2,29,0,26,5
3816,3899,54,35.38,2.7,5,10,2,0,0,0,0
3818,3901,34,135.1,2.0,53,21,3,5,0,1,30
3819,3902,68,1720.28,8.4,207,101,27,30,0,30,0
3820,3903,63,16.8,1.0,10,4,0,0,0,7,3
3821,3904,21,177.45,3.0,19,62,7,0,0,3,56
3822,3905,19,40.42,0.7,2,67,27,0,0,1,32
3823,3906,19,189.51,2.5,48,67,8,0,0,2,12
3824,3907,60,176.51,1.7,44,100,2,0,3,21,4
3826,3909,19,14.01,0.4,51,4,0,0,0,1,71
3827,3910,44,577.22,6.2,61,43,8,33,0,26,29
3828,3911,33,1237.29,8.6,84,127,105,7,0,13,113
3829,3912,35,152.5,1.4,64,80,2,31,0,3,16
3830,3913,54,373.24,4.3,29,83,0,17,0,1,5
3831,3914,51,281.65,3.7,45,55,3,2,0,8,2
3832,3915,26,698.85,6.9,48,92,0,33,0,20,14
3834,3917,46,200.02,4.0,49,8,3,12,0,10,5
3835,3918,53,441.82,5.1,44,74,0,0,0,4,2
3836,3919,35,54.6,1.2,29,24,0,34,1,22,3
3837,3920,39,5.94,1.1,2,4,0,0,0,0,0
3838,3921,26,321.16,3.1,67,53,0,28,0,4,57
3839,3922,39,780.33,9.8,58,44,0,17,3,18,69
3840,3923,65,14.04,1.3,3,6,0,0,0,9,0
3841,3924,47,246.84,2.5,40,99,0,0,0,3,4
3842,3925,48,201.77,3.5,31,46,1,12,1,14,1
3843,3926,56,875.87,5.5,48,159,1,3,0,17,4
3844,3927,60,569.52,4.8,66,74,5,1,0,13,4
3845,3928,23,252.0,4.3,37,55,0,0,0,3,18
3846,3929,40,476.28,3.6,53,114,0,41,0,8,14
3847,3930,28,380.1,7.8,31,32,3,1,0,23,41
3848,3931,69,4252.1,12.8,362,144,31,10,0,17,5
3849,3932,63,15.96,1.9,4,3,0,0,0,2,0
3850,3933,19,552.47,5.9,44,103,0,0,0,5,56
3852,3935,48,399.84,3.4,62,79,2,7,0,1,5
3853,3937,31,1070.16,8.4,40,144,0,1,0,11,52
3855,3939,25,327.1,2.6,111,40,1,0,0,0,25
3856,3940,48,617.83,5.3,69,86,0,0,1,0,4
3857,3941,60,141.8,1.4,48,91,0,0,0,2,5
3858,3942,68,31.68,3.3,5,3,0,0,0,2,2
3859,3943,61,3253.48,15.0,247,84,19,27,5,15,9
3860,3944,59,343.98,2.5,43,156,0,18,2,12,3
3861,3945,46,892.28,6.5,59,129,7,0,0,1,3
3862,3946,50,277.35,2.8,32,110,1,31,0,4,3
3863,3947,34,303.03,2.6,39,110,3,25,0,10,42
3864,3948,53,395.32,5.8,41,49,0,18,0,12,4
3865,3949,69,68.64,2.2,23,3,0,0,0,1,3
3866,3950,35,527.63,3.3,70,153,0,0,2,1,50
3867,3951,47,131.04,1.6,53,41,4,0,0,17,2
3868,3952,30,468.72,3.1,54,139,2,4,0,22,33
3869,3953,35,344.08,3.9,70,39,3,0,0,8,17
3870,3954,54,834.96,8.4,50,69,4,42,0,11,5
3871,3955,47,203.84,2.8,53,28,2,0,0,11,1
3872,3956,42,9.34,1.2,4,5,1,0,0,0,0
3873,3957,40,606.36,5.7,51,95,0,7,0,15,14
3874,3958,55,1328.46,9.7,93,84,0,40,0,7,0
3875,3959,29,400.33,2.4,147,139,39,13,0,14,73
3876,3960,19,20.73,0.3,39,68,3,0,0,4,14
3877,3961,51,176.58,1.8,55,76,0,3,0,4,2
3878,3962,42,5142.76,14.8,431,107,15,7,0,22,6
3879,3963,60,345.94,2.8,45,111,5,23,2,18,0
3880,3964,27,238.87,2.5,53,61,3,0,0,30,64
3881,3965,42,818.67,6.8,76,80,4,1,0,19,33
3882,3966,47,293.15,2.6,68,80,2,18,0,10,4
3883,3967,70,12.0,2.5,3,1,0,0,0,2,2
3884,3968,48,93.26,1.2,35,73,0,30,0,11,3
3885,3969,46,304.5,2.9,45,87,0,10,0,17,0
3886,3970,52,227.03,2.7,48,65,0,4,0,19,5
3887,3971,38,485.1,3.5,33,152,0,0,0,27,18
3888,3972,46,2779.74,8.4,390,125,9,78,0,52,0
3889,3973,51,17.82,1.8,4,7,0,0,0,0,0
3890,3974,20,499.34,7.8,25,72,7,0,0,12,18
3891,3975,25,739.56,5.4,85,95,0,0,0,24,22
3892,3976,27,509.36,6.3,36,63,3,0,0,11,3
3893,3977,66,44.16,2.3,8,8,0,0,0,2,1
3894,3978,38,339.29,3.7,90,4,0,39,2,22,14
3895,3979,53,369.95,3.5,46,86,0,5,1,6,2
3897,3981,36,327.93,5.2,65,7,2,40,0,12,27
3898,3982,40,590.82,5.3,63,85,2,30,0,22,33
3899,3983,24,283.5,4.3,32,68,7,3,0,5,28
3900,3984,54,119.07,1.4,53,46,1,24,1,0,5
3901,3985,47,202.65,1.5,62,106,0,3,0,19,3
3902,3986,43,93.99,1.3,39,57,3,0,0,10,36
3903,3987,58,311.15,3.5,58,46,0,10,2,8,4
3904,3988,50,19.49,1.7,8,6,0,0,0,0,0
3905,3989,53,240.47,2.5,40,94,0,6,0,1,5
3906,3990,54,215.31,2.6,70,32,0,31,0,8,2
3907,3991,35,330.05,2.3,70,106,0,0,0,11,23
3908,3992,19,27.58,0.4,16,78,9,0,0,1,31
3909,3993,44,407.62,5.4,36,66,3,0,0,20,28
3910,3994,50,286.08,1.8,75,143,3,10,1,1,5
3911,3995,39,208.68,2.6,67,31,0,0,0,7,30
3912,3996,21,82.36,1.3,32,55,7,0,0,1,16
3913,3997,43,435.12,4.8,31,84,3,3,0,5,30
3914,3998,42,669.1,5.2,108,48,4,0,1,12,13
3915,3999,47,383.0,3.7,103,17,1,36,0,10,0
3916,4000,57,200.4,2.2,50,73,0,21,0,1,1
3917,4001,38,522.05,3.7,52,147,3,5,0,13,17
3918,4002,19,614.48,5.9,45,116,5,0,0,2,68
3919,4003,33,439.37,8.9,34,26,7,24,2,9,49
3920,4004,48,11.79,1.6,3,6,0,0,0,0,0
3921,4005,45,1138.96,8.0,64,132,3,1,0,2,3
3922,4006,36,440.29,5.4,62,41,0,0,0,14,35
3923,4008,31,230.08,2.1,67,78,0,0,0,14,24
3924,4009,57,554.4,3.6,46,154,2,0,0,18,2
3925,4010,38,198.43,1.4,60,136,3,3,0,4,37
